"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/api/history?filters=TRANSNUM:201200415 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","26411","STATE","0","SI","S","Savings","42","ESSEX","9","2","NEW YORK","DIF","","Haverhill Bank","42.774282","-71.079788","130","2010-03-08T00:00:00","180 MERRIMACK STREET","","HAVERHILL","MA","25","01830","0000","FDIC","Full","33028","0","Y","26583","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Haverhill Bank (26411) in Haverhill, MA. ","0","0","0","0","SI","0","S","Savings","2012-01-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","0","MA","0","FDIC","201200415_223_35287_33028_35287","DIF","0","0","0","0","0","130","FI","N","26583","STATE","0","SI","S","Savings","42","ESSEX","9","2","NEW YORK","DIF","","Economy Co-operative Bank","42.833288","-71.002946","130","6 MAIN STREET","","MERRIMAC","MA","25","01860","0000","FDIC","","35287","2012-01-20T00:00:00","2012","MA","FDIC","0","0","223","25","26411","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","42","ESSEX","9","2","NEW YORK","DIF","","Haverhill Bank","42.774282","-71.079788","Po Box 1656","","HAVERHILL","MA","MASSACHUSETTS","01831","130","180 MERRIMACK STREET","","HAVERHILL","MA","25","01830","0000","FDIC","Full","201200415","0","0","0","0","1","35287","0","0"
"4","/api/history?filters=TRANSNUM:201200477 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23806","STATE","0","NM","C","Commercial","21","MISSOULA","63","14","SAN FRANCISCO","DIF","","Bitterroot Valley Bank","46.74820740318643","-114.08268849905596","10","2011-06-13T00:00:00","11300 U.S. HIGHWAY 93 S. STE D","LOLO SHOPPING CENTER","LOLO","MT","30","59847","0000","FDIC","","16642","0","Y","8310","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bitterroot Valley Bank (23806) in Lolo, MT. ","0","0","0","0","NM","1","C","Commercial","2012-01-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","MT","30","FED","201200477_223_5303_16642_5303","DIF","0","0","0","0","0","10","FI","N","8310","STATE","0","SM","C","Commercial","13","RAVALLI","81","14","SAN FRANCISCO","DIF","","Ravalli County Bank","46.173669","-114.115202","10","244 WEST PINCKNEY","","HAMILTON","MT","30","59840","0000","FED","","5303","2012-01-24T00:00:00","2012","MT","FDIC","1","0","223","30","23806","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MISSOULA","63","14","SAN FRANCISCO","DIF","","Bitterroot Valley Bank","46.74820740318643","-114.08268849905596","P.O. BOX 9","LOLO SHOPPING CENTER","LOLO","MT","MONTANA","59847","10","11300 U.S. HIGHWAY 93 S. STE D","LOLO SHOPPING CENTER","LOLO","MT","30","59847","0000","FDIC","","201200477","1","0","0","0","0","5303","0","0"
"1","/api/history?filters=TRANSNUM:201200704 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","49498","STATE","0","CU","N/A","N/A","91","JACKSON","95","11","KANSAS CITY","NCUA","","HOLY ROSARY CREDIT UNION","39.108883586612805","-94.57291426374009","140","1999-10-01T00:00:00","533 CAMPBELL STREET","","KANSAS CITY","MO","29","64106","0000","NCUA","","113893","0","N","40853","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of HOLY ROSARY CREDIT UNION (49498) in Kansas City, MO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2012-02-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","MO","0","NCUA","201200704_223_105248_113893_105248","NCUA","0","0","0","0","0","140","FI","N","40853","STATE","0","CU","N/A","N/A","91","JACKSON","95","11","KANSAS CITY","NCUA","","UNITED CATHOLIC CREDIT UNION","38.996151","-94.482403","140","7043 BLUE RIDGE BOULEVARD","0","RAYTOWN","MO","29","64133","0000","NCUA","","105248","2012-02-03T00:00:00","2012","MO","NCUA","0","0","223","29","49498","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","CU","N/A","N/A","91","JACKSON","95","11","KANSAS CITY","NCUA","","HOLY ROSARY CREDIT UNION","39.108883586612805","-94.57291426374009","533 CAMPBELL STREET","","KANSAS CITY","MO","MISSOURI","64106","140","533 CAMPBELL STREET","","KANSAS CITY","MO","29","64106","0000","NCUA","","201200704","0","0","0","0","0","105248","0","0"
"1","/api/history?filters=TRANSNUM:201200721 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","53449","NCUA","0","CU","N/A","N/A","92","MONTROSE","85","13","DALLAS","NCUA","","NUVISTA FEDERAL CREDIT UNION","38.45616363610486","-107.867793317424","140","2008-12-31T00:00:00","2711 COMMERCIAL WAY","","MONTROSE","CO","8","81401","0000","NCUA","","117844","0","N","41416","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of NUVISTA FEDERAL CREDIT UNION (53449) in Montrose, CO. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2012-02-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","140","CO","8","NCUA","201200721_223_105811_117844_105811","NCUA","0","0","0","0","0","140","FI","N","41416","NCUA","0","CU","N/A","N/A","92","GUNNISON","51","13","DALLAS","NCUA","","GUNNISON WESTERN FEDERAL CREDIT UNION","38.54638362208425","-106.92691361715003","140","234 NORTH MAIN STREET","","GUNNISON","CO","8","81230","2438","NCUA","","105811","2012-02-03T00:00:00","2012","CO","NCUA","0","0","223","8","53449","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","MONTROSE","85","13","DALLAS","NCUA","","NUVISTA FEDERAL CREDIT UNION","38.45616363610486","-107.867793317424","PO BOX 1085","","MONTROSE","CO","COLORADO","81402","140","2711 COMMERCIAL WAY","","MONTROSE","CO","8","81401","0000","NCUA","","201200721","0","0","0","0","0","105811","0","0"
"1","/api/history?filters=TRANSNUM:201200906 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","51993","NCUA","0","CU","N/A","N/A","92","HARRIS","201","13","DALLAS","NCUA","","HOUSTON MUNICIPAL EMPLOYEES FEDERAL CREDIT UNION","29.84544298860675","-95.3900598896982","140","1996-04-09T00:00:00","608 EAST TIDWILL ROAD","","HOUSTON","TX","48","77022","1899","NCUA","","116388","0","N","50192","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of HOUSTON MUNICIPAL EMPLOYEES FEDERAL CREDIT UNION (51993) in Houston, TX. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2012-01-27T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","TX","0","NCUA","201200906_223_114587_116388_114587","NCUA","0","0","0","0","0","140","FI","N","50192","NCUA","0","CU","N/A","N/A","92","HARRIS","201","13","DALLAS","NCUA","","NORTHEAST HOUSTON FEDERAL CREDIT UNION","29.871225252511582","-95.30021704382841","140","6010 LITTLE YORK ROAD","","HOUSTON","TX","48","77016","0000","NCUA","","114587","2012-02-14T00:00:00","2012","TX","NCUA","0","0","223","48","51993","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","HARRIS","201","13","DALLAS","NCUA","","HOUSTON MUNICIPAL EMPLOYEES FEDERAL CREDIT UNION","29.84544298860675","-95.3900598896982","608 EAST TIDWILL ROAD","","HOUSTON","TX","TEXAS","77022","140","608 EAST TIDWILL ROAD","","HOUSTON","TX","48","77022","1899","NCUA","","201200906","0","0","0","0","0","114587","0","0"
"2","/api/history?filters=TRANSNUM:201200911 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58136","STATE","0","NM","C","Commercial","21","ALAMANCE","1","5","ATLANTA","DIF","","VantageSouth Bank","36.092688","-79.442268","10","2011-04-06T00:00:00","708 S. CHURCH STREET","","BURLINGTON","NC","37","27215","0000","FDIC","","440393","0","Y","58250","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of VantageSouth Bank (58136) in Burlington, NC. ","0","0","0","0","NM","0","C","Commercial","2012-02-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NC","0","FDIC","201200911_223_444498_440393_444498","DIF","0","0","0","0","0","10","FI","N","58250","STATE","0","NM","C","Commercial","21","ROWAN","159","5","ATLANTA","DIF","","Community Bank of Rowan","35.665698","-80.467817","10","322 EAST INNES STREET","","SALISBURY","NC","37","28144","0000","FDIC","","444498","2012-02-14T00:00:00","2012","NC","FDIC","0","0","223","37","58136","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","ALAMANCE","1","5","ATLANTA","DIF","","VantageSouth Bank","36.092688","-79.442268","P. O. BOX 1520","","BURLINGTON","NC","NORTH CAROLINA","27216","10","708 S. CHURCH STREET","","BURLINGTON","NC","37","27215","0000","FDIC","","201200911","1","0","0","0","0","444498","0","0"
"6","/api/history?filters=TRANSNUM:201201048 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","27476","STATE","0","NM","C","Commercial","21","OKLAHOMA","109","13","DALLAS","DIF","","BancFirst","35.46816619375562","-97.51443838731069","10","2011-10-21T00:00:00","101 NORTH BROADWAY, SUITE 200","","OKLAHOMA CITY","OK","40","73102","0000","FDIC","Full","40093","0","Y","31826","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of BancFirst (27476) in Oklahoma City, OK. ","0","0","0","0","NM","1","C","Commercial","2012-02-17T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","OK","0","OCC","201201048_223_44660_40093_44660","DIF","0","0","0","0","0","10","FI","N","31826","OCC","0","SB","S","Savings","33","ROGERS","131","13","DALLAS","DIF","","1st Bank Oklahoma","36.293042","-95.630703","115","1698 S LYNN RIGGS BLVD","","CLAREMORE","OK","40","74017","0000","OCC","","44660","2012-02-24T00:00:00","2012","OK","FDIC","1","0","223","40","27476","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","OKLAHOMA","109","13","DALLAS","DIF","","BancFirst","35.46816619375562","-97.51443838731069","101 NORTH BROADWAY, SUITE 200","","OKLAHOMA CITY","OK","OKLAHOMA","73102","10","101 NORTH BROADWAY, SUITE 200","","OKLAHOMA CITY","OK","40","73102","0000","FDIC","Full","201201048","0","0","0","1","0","44660","0","0"
"5","/api/history?filters=TRANSNUM:201201081 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","28892","STATE","0","SI","S","Savings","41","ESSEX","13","2","NEW YORK","DIF","","Investors Bank","40.742249","-74.354967","115","2011-09-19T00:00:00","101 JFK PARKWAY","","SHORT HILLS","NJ","34","07078","0000","FDIC","","41726","0","Y","29272","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Investors Bank (28892) in Short Hills, NJ. ","0","0","0","0","SI","1","S","Savings","2012-01-07T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","NY","0","OCC","201201081_223_42106_41726_42106","DIF","0","0","0","0","0","115","FI","N","29272","OCC","0","SB","S","Savings","33","KINGS","47","2","NEW YORK","DIF","","Brooklyn Federal Savings Bank","40.691559","-73.991388","115","81 COURT STREET","","BROOKLYN","NY","36","11201","0000","OCC","","42106","2012-02-27T00:00:00","2012","NJ","FDIC","1","1","223","34","28892","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","ESSEX","13","2","NEW YORK","DIF","","Investors Bank","40.742249","-74.354967","101 Jfk Parkway","","SHORT HILLS","NJ","NEW JERSEY","07078","115","101 JFK PARKWAY","","SHORT HILLS","NJ","34","07078","0000","FDIC","","201201081","0","0","0","0","1","42106","0","0"
"1","/api/history?filters=TRANSNUM:201201090 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4214","OCC","13679","N","C","Commercial","3","TULSA","143","13","DALLAS","DIF","","BOKF, National Association","36.154985","-95.991384","10","2011-07-21T00:00:00","ONE WILLIAMS CENTER","","TULSA","OK","40","74172","0109","OCC","Full","2766","0","Y","33884","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of BOKF, National Association (4214) in Tulsa, OK. ","0","0","0","0","N","1","C","Commercial","2012-01-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","NC","N/A","N/A","NONE","0","0","0","OK","0","OCC","201201090_221_48193_2766_48193","DIF","1","1","0","0","0","10","FI","N","33884","OCC","0","NC","N/A","N/A","50","OKLAHOMA","109","13","DALLAS","NONE","","Southwest Trust Company, National Association","35.567491","-97.567072","310","9520 NORTH MAY AVENUE, SUITE 200","","OKLAHOMA CITY","OK","40","73120","0000","OCC","None","48193","2012-02-28T00:00:00","2012","OK","OCC","0","0","221","40","4214","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","13679","N","C","Commercial","3","TULSA","143","13","DALLAS","DIF","","BOKF, National Association","36.154985","-95.991384","P.O. BOX  2300","","TULSA","OK","OKLAHOMA","74121","10","ONE WILLIAMS CENTER","","TULSA","OK","40","74172","0109","OCC","Full","201201090","0","0","1","0","0","48193","0","0"
"1","/api/history?filters=TRANSNUM:201201091 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58275","STATE","0","SM","C","Commercial","13","SONOMA","97","14","SAN FRANCISCO","DIF","","AltaPacific Bank","38.510441","-122.795904","10","2010-11-05T00:00:00","3725 WESTWIND BLVD, SUITE 100","","SANTA ROSA","CA","6","95403","1099","FED","","445221","0","Y","58286","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of AltaPacific Bank (58275) in Santa Rosa, CA. ","0","0","0","0","SM","1","C","Commercial","2012-02-18T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","CA","6","FDIC","201201091_221_445432_445221_445432","DIF","0","0","0","0","0","10","FI","N","58286","STATE","0","NM","C","Commercial","21","LOS ANGELES","37","14","SAN FRANCISCO","DIF","","Stellar Business Bank","34.086695","-117.907706","10","100 NORTH AZUSA AVENUE","","COVINA","CA","6","91722","0000","FDIC","","445432","2012-02-28T00:00:00","2012","CA","FED","1","0","221","6","58275","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","SONOMA","97","14","SAN FRANCISCO","DIF","","AltaPacific Bank","38.510441","-122.795904","4845 OLD REDWOOD HIGHWAY","","SANTA ROSA","CA","CALIFORNIA","95403","10","3725 WESTWIND BLVD, SUITE 100","","SANTA ROSA","CA","6","95403","1099","FED","","201201091","1","0","0","0","0","445432","0","0"
"58","/api/history?filters=TRANSNUM:201201098 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","7579","STATE","0","SM","C","Commercial","13","LANCASTER","71","2","NEW YORK","DIF","","Susquehanna Bank","40.157139","-76.30676","10","2011-10-01T00:00:00","9 EAST MAIN STREET","","LITITZ","PA","42","17543","0000","FED","Full","4916","0","Y","58166","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Susquehanna Bank (7579) in Lititz, PA. ","0","0","0","0","SM","1","C","Commercial","2012-02-18T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","PA","42","FDIC","201201098_223_441088_4916_441088","DIF","0","0","0","0","0","10","FI","N","58166","STATE","0","NM","C","Commercial","21","CUMBERLAND","41","2","NEW YORK","DIF","","GRAYSTONE TOWER BANK","40.282884387694686","-76.9861720437295","10","1826 GOOD HOPE RD.","","ENOLA","PA","42","17025","1233","FDIC","None","441088","2012-02-28T00:00:00","2012","PA","FED","1","0","223","42","7579","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","LANCASTER","71","2","NEW YORK","DIF","","Susquehanna Bank","40.157139","-76.30676","P.O. BOX  1000","","LITITZ","PA","PENNSYLVANIA","17543","10","9 EAST MAIN STREET","","LITITZ","PA","42","17543","0000","FED","Full","201201098","1","0","0","0","0","441088","0","0"
"3","/api/history?filters=TRANSNUM:201201161 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","90140","STATE","0","SI","S","Savings","42","BERKSHIRE","3","2","NEW YORK","DIF","","South Adams Savings Bank","42.620481","-73.120354","110","2006-03-31T00:00:00","2 CENTER STREET","","ADAMS","MA","25","01220","0000","FDIC","Limited","17735","0","Y","26568","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of South Adams Savings Bank (90140) in Adams, MA. ","0","0","0","0","SI","0","S","Savings","2012-02-25T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","0","MA","0","FDIC","201201161_223_35268_17735_35268","DIF","0","0","0","0","0","110","FI","N","26568","STATE","0","SI","S","Savings","42","BERKSHIRE","3","2","NEW YORK","DIF","","Adams Co-operative Bank","42.623915","-73.119895","130","93 PARK STREET","","ADAMS","MA","25","01220","0000","FDIC","","35268","2012-03-02T00:00:00","2012","MA","FDIC","0","0","223","25","90140","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","42","BERKSHIRE","3","2","NEW YORK","DIF","","Adams Community Bank","42.620481","-73.120354","2 Center St","","ADAMS","MA","MASSACHUSETTS","01220","110","2 CENTER STREET","","ADAMS","MA","25","01220","0000","FDIC","Limited","201201161","0","0","0","0","1","35268","0","0"
"1","/api/history?filters=TRANSNUM:201201225 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","42826","NCUA","0","CU","N/A","N/A","92","SHELBY","157","13","DALLAS","NCUA","","SOUTHERN SECURITY FEDERAL CREDIT UNION","35.149388","-89.94975","140","2009-10-01T00:00:00","3337 SUMMER AVENUE","0","MEMPHIS","TN","47","38107","","NCUA","","107221","0","N","42369","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of SOUTHERN SECURITY FEDERAL CREDIT UNION (42826) in Memphis, TN. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2012-01-01T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","TN","0","NCUA","201201225_223_106764_107221_106764","NCUA","0","0","0","0","0","140","FI","N","42369","STATE","0","CU","N/A","N/A","91","SHELBY","157","13","DALLAS","NCUA","","POSTAL EMPLOYEES' CREDIT UNION","35.131017","-90.054604","140","584 SOUTH THIRD STREET","","MEMPHIS","TN","47","38126","0000","NCUA","","106764","2012-03-06T00:00:00","2012","TN","NCUA","0","0","223","47","42826","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","SHELBY","157","13","DALLAS","NCUA","","SOUTHERN SECURITY FEDERAL CREDIT UNION","35.149388","-89.94975","3337 SUMMER AVENUE","0","MEMPHIS","TN","TENNESSEE","38107","140","3337 SUMMER AVENUE","0","MEMPHIS","TN","47","38107","","NCUA","","201201225","0","0","0","0","0","106764","0","0"
"3","/api/history?filters=TRANSNUM:201201234 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","9288","STATE","0","SM","C","Commercial","13","ADAMS","1","9","CHICAGO","DIF","","First Bank of Berne","40.657842","-84.950237","10","2006-03-31T00:00:00","102 WEST MAIN STREET","","BERNE","IN","18","46711","0000","FED","Full","5943","0","Y","29668","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of First Bank of Berne (9288) in Berne, IN. ","0","0","0","0","SM","1","C","Commercial","2012-02-18T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","115","IN","18","OCC","201201234_221_42502_5943_42502","DIF","0","0","0","0","0","10","FI","N","29668","OCC","703859","SB","S","Savings","33","MIAMI","103","9","CHICAGO","DIF","","Americantrust Federal Savings Bank","40.74473991809751","-86.09354915535913","115","915 W MAIN ST","","PERU","IN","18","46970","1740","OCC","None","42502","2012-03-07T00:00:00","2012","IN","FED","1","0","221","18","9288","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","ADAMS","1","9","CHICAGO","DIF","","First Bank of Berne","40.657842","-84.950237","222 HERITAGE TRAIL","","BERNE","IN","INDIANA","46711","10","102 WEST MAIN STREET","","BERNE","IN","18","46711","0000","FED","Full","201201234","0","0","0","1","0","42502","0","0"
"6","/api/history?filters=TRANSNUM:201201235 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3873","STATE","0","SM","C","Commercial","13","PULASKI","119","13","DALLAS","DIF","","Eagle Bank and Trust Company","34.74752280544174","-92.39407690224425","10","2012-02-24T00:00:00","650 SOUTH SHACKLEFORD ROAD SUITE 150","","LITTLE ROCK","AR","5","72211","0000","FED","Full","2524","0","Y","19662","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Eagle Bank and Trust Company (3873) in Little Rock, AR. ","0","0","0","0","SM","0","C","Commercial","2012-02-24T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","10","AR","5","FED","201201235_223_13461_2524_13461","DIF","0","0","0","0","0","10","FI","N","19662","STATE","0","SM","C","Commercial","13","PULASKI","119","13","DALLAS","DIF","","Eagle Bank and Trust Company","34.748151","-92.415231","10","650 SHAKLEFORD, SUITE 150","","LITTLE ROCK","AR","5","72211","0000","FED","None","13461","2012-03-07T00:00:00","2012","AR","FED","0","0","223","5","3873","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","PULASKI","119","13","DALLAS","DIF","","Eagle Bank and Trust Company","34.74752280544174","-92.39407690224425","650 SOUTH SHACKLEFORD ROAD SUITE 150","","LITTLE ROCK","AR","ARKANSAS","72211","10","650 SOUTH SHACKLEFORD ROAD SUITE 150","","LITTLE ROCK","AR","5","72211","0000","FED","Full","201201235","1","0","0","0","0","13461","0","0"
"8","/api/history?filters=TRANSNUM:201201346 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","11124","STATE","0","NM","C","Commercial","21","INDIANA","63","2","NEW YORK","DIF","","S&T Bank","40.622907","-79.154682","10","2006-03-31T00:00:00","800 PHILADELPHIA STREET","","INDIANA","PA","42","15701","0000","FDIC","Full","7103","0","Y","16171","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of S&T Bank (11124) in Indiana, PA. ","0","0","0","0","NM","1","C","Commercial","2012-03-10T00:00:00","2012","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","PA","0","OCC","201201346_223_10379_7103_10379","DIF","0","0","0","0","0","10","FI","N","16171","OCC","0","N","C","Commercial","3","CAMBRIA","21","2","NEW YORK","DIF","","Mainline National Bank","40.386086","-78.672896","10","737 MAIN STREET","","PORTAGE","PA","42","15946","0000","OCC","None","10379","2012-03-14T00:00:00","2012","PA","FDIC","1","0","223","42","11124","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","INDIANA","63","2","NEW YORK","DIF","","S&T Bank","40.622944","-79.154696","P.O. BOX  190","","INDIANA","PA","PENNSYLVANIA","15701","10","800 PHILADELPHIA STREET","","INDIANA","PA","42","15701","0000","FDIC","Full","201201346","1","0","0","0","0","10379","0","0"
